Cliente	Anio	Mes	Minutos_Trabajados
2974	2020	09	122
2974	2020	10	123
2974	2020	11	129
2974	2020	12	129
2974	2021	01	141
2974	2021	02	141
2974	2021	03	124
2974	2021	04	124
2975	2014	02	354
2975	2014	04	321
2975	2014	06	314
2975	2014	08	296
2975	2014	10	299
2975	2014	12	310
2975	2015	02	370
2975	2015	04	336
2975	2015	06	294
2975	2015	08	268
2975	2015	10	265
2975	2015	12	317
2975	2016	02	392
2975	2016	04	326
2975	2016	06	293
2975	2016	08	293
2975	2016	10	299
2975	2016	12	342
2975	2017	02	356
2975	2017	04	297
2975	2017	06	277
2975	2017	08	311
2975	2017	10	306
2975	2017	12	333
2975	2018	02	470
2975	2018	04	324
2975	2018	06	303
2975	2018	08	309
2975	2018	10	311
2975	2018	12	330
2975	2019	02	346
2975	2019	04	340
2975	2019	06	307
2975	2019	08	316
2975	2019	10	304
2975	2019	12	330
2975	2020	02	417
2975	2020	03	193
2975	2020	04	193
2975	2020	06	284
2975	2020	07	169
2975	2020	08	169
2975	2020	09	169
2975	2020	10	170
2975	2020	11	183
2975	2020	12	183
2975	2021	01	206
2975	2021	02	207
2975	2021	03	184
2975	2021	04	185
2977	2014	02	278
2977	2014	04	216
2977	2014	06	398
2977	2014	08	570
2977	2014	10	443
2977	2014	12	241
2977	2015	02	236
2977	2015	04	222
2977	2015	06	411
2977	2015	08	569
2977	2015	10	509
2977	2015	12	331
2977	2016	02	307
2977	2016	04	297
2977	2016	06	480
2977	2016	08	614
2977	2016	10	451
2977	2016	12	340
2977	2017	02	310
2977	2017	04	271
2977	2017	06	452
2977	2017	08	560
2977	2017	10	454
2977	2017	12	314
2977	2018	02	340
2977	2018	04	296
2977	2018	06	546
2977	2018	08	741
2977	2018	10	531
2977	2018	12	328
2977	2019	02	279
2977	2019	04	270
2977	2019	06	361
2977	2019	08	774
2977	2019	10	483
2977	2019	12	365
2977	2020	02	313
2977	2020	03	162
2977	2020	04	163
2977	2020	06	498
2977	2020	07	375
2977	2020	08	375
2977	2020	09	263
2977	2020	10	263
2977	2020	11	211
2977	2020	12	211
2977	2021	01	194
2977	2021	02	194
2977	2021	03	169
2977	2021	04	169
2980	2014	02	2535
2980	2014	02	625
2980	2014	02	1087
2980	2014	04	309
2980	2014	04	2311
2980	2014	04	1020
2980	2014	06	155
2980	2014	06	852
2980	2014	06	1677
2980	2014	08	144
2980	2014	08	1962
2980	2014	08	833
2980	2014	10	119
2980	2014	10	1870
2980	2014	10	762
2980	2014	12	845
2980	2014	12	1944
2980	2014	12	91
2980	2015	02	371
2980	2015	02	1152
2980	2015	02	2951
2980	2015	04	2514
2980	2015	04	185
2980	2015	04	961
2980	2015	06	839
2980	2015	06	1844
2980	2015	06	160
2980	2015	08	2048
2980	2015	08	130
2980	2015	08	855
2980	2015	10	104
2980	2015	10	800
2980	2015	10	1843
2980	2015	12	947
2980	2015	12	230
2980	2015	12	2041
2980	2016	02	366
2980	2016	02	1309
2980	2016	02	3028
2980	2016	04	2347
2980	2016	04	160
2980	2016	04	1058
2980	2016	06	1782
2980	2016	06	962
2980	2016	08	1044
2980	2016	08	97
2980	2016	08	1860
2980	2016	10	72
2980	2016	10	949
2980	2016	10	1734
2980	2016	12	170
2980	2016	12	2200
2980	2016	12	1041
2980	2017	02	2738
2980	2017	02	360
2980	2017	02	1207
2980	2017	04	1018
2980	2017	04	2129
2980	2017	04	174
2980	2017	06	987
2980	2017	06	1689
2980	2017	06	129
2980	2017	08	991
2980	2017	08	1691
2980	2017	08	149
2980	2017	10	187
2980	2017	10	950
2980	2017	10	1672
2980	2017	12	1889
2980	2017	12	258
2980	2017	12	1079
2980	2018	02	3167
2980	2018	02	511
2980	2018	02	1534
2980	2018	04	2098
2980	2018	04	1104
2980	2018	04	302
2980	2018	06	965
2980	2018	06	1544
2980	2018	06	209
2980	2018	08	951
2980	2018	08	158
2980	2018	08	1586
2980	2018	10	924
2980	2018	10	1476
2980	2018	10	162
2980	2018	12	997
2980	2018	12	419
2980	2018	12	1927
2980	2019	02	1159
2980	2019	02	596
2980	2019	02	2433
2980	2019	04	488
2980	2019	04	1079
2980	2019	04	2121
2980	2019	06	298
2980	2019	06	972
2980	2019	06	1594
2980	2019	08	1578
2980	2019	08	909
2980	2019	08	209
2980	2019	10	1463
2980	2019	10	117
2980	2019	10	811
2980	2019	12	839
2980	2019	12	91
2980	2019	12	1570
2980	2020	02	2425
2980	2020	02	1209
2980	2020	02	438
2980	2020	03	1185
2980	2020	03	181
2980	2020	03	494
2980	2020	04	1186
2980	2020	04	495
2980	2020	04	181
2980	2020	05	451
2980	2020	05	93
2980	2020	06	451
2980	2020	06	93
2980	2020	06	1573
2980	2020	07	75
2980	2020	07	461
2980	2020	07	859
2980	2020	08	461
2980	2020	08	76
2980	2020	08	860
2980	2020	09	765
2980	2020	09	415
2980	2020	09	77
2980	2020	10	77
2980	2020	10	765
2980	2020	10	416
2980	2020	11	162
2980	2020	11	913
2980	2020	11	499
2980	2020	12	163
2980	2020	12	913
2980	2020	12	500
2980	2021	01	1477
2980	2021	01	258
2980	2021	01	666
2980	2021	02	259
2980	2021	02	1477
2980	2021	02	667
2980	2021	03	552
2980	2021	03	157
2980	2021	03	1132
2980	2021	04	1133
2980	2021	04	552
2980	2021	04	157
2982	2014	02	456
2982	2014	04	380
2982	2014	06	318
2982	2014	08	299
2982	2014	10	293
2982	2014	12	287
2982	2015	02	365
2982	2015	04	327
2982	2015	06	287
2982	2015	08	273
2982	2015	10	275
2982	2015	12	293
2982	2016	02	451
2982	2016	04	349
2982	2016	06	192
2982	2016	08	349
2982	2016	10	282
2982	2016	12	296
2982	2017	02	349
2982	2017	04	322
2982	2017	06	257
2982	2017	08	265
2982	2017	10	254
2982	2017	12	318
2982	2018	02	550
2982	2018	04	360
2982	2018	06	287
2982	2018	08	308
2982	2018	10	307
2982	2018	12	330
2982	2019	02	412
2982	2019	04	310
2982	2019	06	265
2982	2019	08	320
2982	2019	10	342
2982	2019	12	319
2982	2020	02	445
2982	2020	03	220
2982	2020	04	220
2982	2020	06	350
2982	2020	07	186
2982	2020	08	186
2982	2020	09	173
2982	2020	10	173
2982	2020	11	192
2982	2020	12	192
2982	2021	01	300
2982	2021	02	300
2982	2021	03	232
2982	2021	04	232
2986	2014	02	234
2986	2014	04	65
2986	2014	06	61
2986	2015	02	171
2986	2015	04	126
2986	2015	06	87
2986	2015	08	135
2986	2015	10	78
2986	2015	12	141
2986	2016	02	167
2986	2016	04	138
2986	2016	06	114
2986	2016	08	84
2986	2016	10	89
2986	2016	12	94
2986	2017	02	103
2986	2017	04	105
2986	2017	06	111
2986	2017	10	124
2986	2017	12	73
2986	2018	02	206
2986	2018	04	95
2986	2018	06	100
2986	2018	08	172
2986	2018	10	111
2986	2018	12	136
2986	2019	02	194
2986	2019	04	80
2986	2019	06	79
2986	2019	10	93
2986	2019	12	109
2986	2020	02	146
2986	2020	03	82
2986	2020	04	82
2986	2020	06	66
2986	2020	09	87
2986	2020	10	87
2986	2021	01	78
2986	2021	02	79
2988	2014	02	399
2988	2014	04	400
2988	2014	06	383
2988	2014	08	375
2988	2014	10	379
2988	2014	12	386
2988	2015	02	413
2988	2015	04	389
2988	2015	06	369
2988	2015	08	406
2988	2015	10	454
2988	2015	12	345
2988	2016	02	340
2988	2016	04	384
2988	2016	06	330
2988	2016	08	422
2988	2016	10	349
2988	2016	12	327
2988	2017	02	357
2988	2017	04	310
2988	2017	06	351
2988	2017	08	357
2988	2017	10	390
2988	2017	12	317
2988	2018	02	447
2988	2018	04	364
2988	2018	06	423
2988	2018	08	405
2988	2018	10	321
2988	2018	12	320
2988	2019	02	639
2988	2019	04	569
2988	2019	06	372
2988	2019	08	407
2988	2019	10	337
2988	2019	12	264
2988	2020	02	558
2988	2020	03	222
2988	2020	04	222
2988	2020	06	330
2988	2020	07	156
2988	2020	08	156
2988	2020	09	182
2988	2020	10	182
2988	2020	11	193
2988	2020	12	194
2988	2021	01	321
2988	2021	02	321
2988	2021	03	263
2988	2021	04	264
2989	2014	02	348
2989	2014	04	293
2989	2014	06	258
2989	2014	08	256
2989	2014	10	251
2989	2014	12	263
2989	2015	02	377
2989	2015	04	264
2989	2015	06	262
2989	2015	08	257
2989	2015	10	256
2989	2015	12	298
2989	2016	02	355
2989	2016	04	289
2989	2016	06	290
2989	2016	08	281
2989	2016	10	284
2989	2016	12	292
2989	2017	02	355
2989	2017	04	253
2989	2017	06	249
2989	2017	08	256
2989	2017	10	242
2989	2017	12	242
2989	2018	02	586
2989	2018	04	275
2989	2018	06	233
2989	2018	08	228
2989	2018	10	229
2989	2018	12	243
2989	2019	02	415
2989	2019	04	287
2989	2019	06	246
2989	2019	08	243
2989	2019	10	231
2989	2019	12	227
2989	2020	02	606
2989	2020	03	189
2989	2020	04	190
2989	2020	06	260
2989	2020	07	145
2989	2020	08	145
2989	2020	09	139
2989	2020	10	139
2989	2020	11	143
2989	2020	12	144
2989	2021	01	292
2989	2021	02	293
2989	2021	03	233
2989	2021	04	234
2990	2014	02	167
2990	2014	04	166
2990	2014	06	212
2990	2014	08	107
2990	2014	10	157
2990	2014	12	157
2990	2015	02	174
2990	2015	04	165
2990	2015	06	161
2990	2015	08	158
2990	2015	10	159
2990	2015	12	172
2990	2016	02	184
2990	2016	04	175
2990	2016	06	161
2990	2016	08	158
2990	2016	10	159
2990	2016	12	178
2990	2017	02	178
2990	2017	04	156
2990	2017	06	136
2990	2017	08	137
2990	2017	10	139
2990	2017	12	144
2990	2018	02	159
2990	2018	04	139
2990	2018	06	129
2990	2018	08	125
2990	2018	10	129
2990	2018	12	136
2990	2019	02	149
2990	2019	04	144
2990	2019	06	141
2990	2019	08	135
2990	2019	10	144
2990	2019	12	149
2990	2020	02	174
2990	2020	03	105
2990	2020	04	105
2990	2020	06	132
2990	2020	07	93
2990	2020	08	93
2990	2020	09	88
2990	2020	10	88
2990	2020	11	106
2990	2020	12	107
2990	2021	01	124
2990	2021	02	124
2990	2021	03	110
2990	2021	04	110
2994	2014	02	388
2994	2014	04	346
2994	2014	06	336
2994	2014	08	345
2994	2014	10	325
2994	2014	12	359
2994	2015	02	445
2994	2015	04	413
2994	2015	06	319
2994	2015	08	293
2994	2015	10	313
2994	2015	12	368
2994	2016	02	434
2994	2016	04	361
2994	2016	06	309
2994	2016	08	330
2994	2016	10	311
2994	2016	12	321
2994	2017	02	522
2994	2017	04	339
2994	2017	06	284
2994	2017	08	252
2994	2017	10	268
2994	2017	12	429
2994	2018	02	820
2994	2018	04	488
2994	2018	06	325
2994	2018	08	237
2994	2018	10	232
2994	2018	12	279
2994	2019	02	450
2994	2019	04	280
2994	2019	06	246
2994	2019	08	229
2994	2019	10	272
2994	2019	12	318
2994	2020	02	516
2994	2020	03	207
2994	2020	04	208
2994	2020	05	183
2994	2020	06	184
2994	2020	07	179
2994	2020	08	180
2994	2020	09	177
2994	2020	10	178
2994	2020	11	181
2994	2020	12	182
2994	2021	01	232
2994	2021	02	233
2994	2021	03	213
2994	2021	04	213
2995	2014	02	1101
2995	2014	04	860
2995	2014	06	647
2995	2014	08	684
2995	2014	10	678
2995	2014	12	642
2995	2015	02	1405
2995	2015	04	668
2995	2015	06	482
2995	2015	08	515
2995	2015	10	458
2995	2015	12	454
2995	2016	02	855
2995	2016	04	522
2995	2016	06	452
2995	2016	08	460
2995	2016	10	456
2995	2016	12	469
2995	2017	02	937
2995	2017	04	611
2995	2017	06	492
2995	2017	08	544
2995	2017	10	494
2995	2017	12	541
2995	2018	02	1230
2995	2018	04	434
2995	2018	06	324
2995	2018	08	299
2995	2018	10	286
2995	2018	12	315
2995	2019	02	617
2995	2019	04	443
2995	2019	06	357
2995	2019	08	352
2995	2019	10	443
2995	2019	12	323
2995	2020	02	555
2995	2020	03	366
2995	2020	06	398
2995	2020	07	191
2995	2020	08	191
2995	2020	09	169
2995	2020	10	169
2995	2020	11	189
2995	2020	12	190
2995	2021	01	359
2995	2021	02	359
2995	2021	03	248
2995	2021	04	249
2998	2014	02	447
2998	2014	04	435
2998	2014	06	322
2998	2014	08	330
2998	2014	10	322
2998	2014	12	373
2998	2015	02	406
2998	2015	04	463
2998	2015	06	348
2998	2015	08	407
2998	2015	10	457
2998	2015	12	546
2998	2016	02	541
2998	2016	04	439
2998	2016	06	446
2998	2016	08	432
2998	2016	10	418
2998	2016	12	458
2998	2017	02	581
2998	2017	04	566
2998	2017	06	550
2998	2017	08	516
2998	2017	10	518
2998	2017	12	585
2998	2018	02	811
2998	2018	04	599
2998	2018	06	527
2998	2018	08	536
2998	2018	10	556
2998	2018	12	638
2998	2019	02	691
2998	2019	04	691
2998	2019	06	649
2998	2019	08	609
2998	2019	10	591
2998	2019	12	615
2998	2020	02	1018
2998	2020	03	243
2998	2020	04	244
2998	2020	06	384
2998	2020	07	188
2998	2020	08	188
2998	2020	09	235
2998	2020	10	235
2998	2020	11	248
2998	2020	12	249
2998	2021	01	396
2998	2021	02	396
2998	2021	03	364
2998	2021	04	365
3000	2014	02	284
3000	2014	04	253
3000	2014	06	241
3000	2014	08	224
3000	2014	10	218
3000	2014	12	256
3000	2015	02	281
3000	2015	04	268
3000	2015	06	251
3000	2015	08	231
3000	2015	10	239
3000	2015	12	259
3000	2016	02	282
3000	2016	04	269
3000	2016	06	249
3000	2016	08	235
3000	2016	10	240
3000	2016	12	253
3000	2017	02	278
3000	2017	04	252
3000	2017	06	246
3000	2017	08	227
3000	2017	10	230
3000	2017	12	275
3000	2018	02	309
3000	2018	04	276
3000	2018	06	257
3000	2018	08	246
3000	2018	10	260
3000	2018	12	265
3000	2019	02	296
3000	2019	04	274
3000	2019	06	256
3000	2019	08	233
3000	2019	10	245
3000	2019	12	263
3000	2020	02	304
3000	2020	03	154
3000	2020	04	154
3000	2020	05	138
3000	2020	06	139
3000	2020	07	135
3000	2020	08	135
3000	2020	09	130
3000	2020	10	130
3000	2020	11	146
3000	2020	12	147
3000	2021	01	172
3000	2021	02	173
3000	2021	03	150
3000	2021	04	151
3001	2014	02	434
3001	2014	02	193
3001	2014	04	400
3001	2014	04	168
3001	2014	06	142
3001	2014	06	389
3001	2014	08	169
3001	2014	08	376
3001	2014	08	63
3001	2014	10	190
3001	2014	10	188
3001	2014	10	366
3001	2014	12	196
3001	2014	12	272
3001	2014	12	401
3001	2015	02	263
3001	2015	02	349
3001	2015	02	401
3001	2015	04	315
3001	2015	04	171
3001	2015	04	360
3001	2015	06	261
3001	2015	06	353
3001	2015	06	138
3001	2015	08	133
3001	2015	08	268
3001	2015	08	333
3001	2015	10	157
3001	2015	10	338
3001	2015	10	301
3001	2015	12	170
3001	2015	12	353
3001	2015	12	333
3001	2016	02	96
3001	2016	02	362
3001	2016	02	530
3001	2016	04	466
3001	2016	04	347
3001	2016	04	79
3001	2016	06	405
3001	2016	06	326
3001	2016	06	83
3001	2016	08	78
3001	2016	08	321
3001	2016	08	317
3001	2016	10	343
3001	2016	10	349
3001	2016	10	79
3001	2016	12	366
3001	2016	12	83
3001	2016	12	476
3001	2017	02	125
3001	2017	02	712
3001	2017	02	375
3001	2017	04	82
3001	2017	04	595
3001	2017	04	336
3001	2017	06	481
3001	2017	06	338
3001	2017	06	82
3001	2017	08	187
3001	2017	08	586
3001	2017	08	330
3001	2017	10	344
3001	2017	10	277
3001	2017	10	614
3001	2017	12	617
3001	2017	12	345
3001	2017	12	358
3001	2018	02	915
3001	2018	02	424
3001	2018	02	368
3001	2018	04	573
3001	2018	04	486
3001	2018	04	356
3001	2018	06	493
3001	2018	06	344
3001	2018	06	599
3001	2018	08	337
3001	2018	08	519
3001	2018	08	836
3001	2018	10	496
3001	2018	10	343
3001	2018	10	831
3001	2018	12	334
3001	2018	12	495
3001	2018	12	719
3001	2019	02	333
3001	2019	02	502
3001	2019	02	825
3001	2019	04	663
3001	2019	04	319
3001	2019	04	542
3001	2019	06	548
3001	2019	06	301
3001	2019	06	222
3001	2019	08	293
3001	2019	08	130
3001	2019	08	615
3001	2019	10	292
3001	2019	10	203
3001	2019	10	637
3001	2019	12	788
3001	2019	12	234
3001	2019	12	316
3001	2020	02	1013
3001	2020	02	463
3001	2020	02	310
3001	2020	03	160
3001	2020	03	459
3001	2020	03	160
3001	2020	04	161
3001	2020	04	160
3001	2020	04	460
3001	2020	05	414
3001	2020	05	172
3001	2020	06	415
3001	2020	06	258
3001	2020	06	172
3001	2020	07	368
3001	2020	07	165
3001	2020	07	148
3001	2020	08	149
3001	2020	08	166
3001	2020	08	368
3001	2020	09	348
3001	2020	09	136
3001	2020	09	164
3001	2020	10	348
3001	2020	10	164
3001	2020	10	136
3001	2020	11	161
3001	2020	11	419
3001	2020	11	170
3001	2020	12	420
3001	2020	12	170
3001	2020	12	162
3001	2021	01	314
3001	2021	01	186
3001	2021	01	549
3001	2021	02	187
3001	2021	02	315
3001	2021	02	549
3001	2021	03	183
3001	2021	03	261
3001	2021	03	480
3001	2021	04	481
3001	2021	04	261
3001	2021	04	183
3005	2014	02	746
3005	2014	04	538
3005	2014	06	422
3005	2014	08	405
3005	2014	10	442
3005	2014	12	517
3005	2015	02	840
3005	2015	04	607
3005	2015	06	476
3005	2015	08	460
3005	2015	10	470
3005	2015	12	561
3005	2016	02	688
3005	2016	04	479
3005	2016	06	413
3005	2016	08	408
3005	2016	10	409
3005	2016	12	478
3005	2017	02	681
3005	2017	04	473
3005	2017	06	426
3005	2017	08	459
3005	2017	10	437
3005	2017	12	457
3005	2018	02	1001
3005	2018	04	490
3005	2018	06	400
3005	2018	08	395
3005	2018	10	400
3005	2018	12	448
3005	2019	02	646
3005	2019	04	515
3005	2019	06	434
3005	2019	08	433
3005	2019	10	416
3005	2019	12	420
3005	2020	02	685
3005	2020	03	272
3005	2020	04	273
3005	2020	06	404
3005	2020	07	207
3005	2020	08	207
3005	2020	09	206
3005	2020	10	206
3005	2020	11	250
3005	2020	12	250
3005	2021	01	351
3005	2021	02	352
3005	2021	03	306
3005	2021	04	306
3006	2014	02	404
3006	2014	04	301
3006	2014	06	294
3006	2014	08	244
3006	2014	10	243
3006	2014	12	258
3006	2015	02	356
3006	2015	04	438
3006	2015	06	413
3006	2015	08	395
3006	2015	10	397
3006	2015	12	425
3006	2016	02	442
3006	2016	04	395
3006	2016	06	389
3006	2016	08	376
3006	2016	10	397
3006	2016	12	430
3006	2017	02	378
3006	2017	04	324
3006	2017	06	318
3006	2017	08	326
3006	2017	10	312
3006	2017	12	330
3006	2018	02	426
3006	2018	04	389
3006	2018	06	383
3006	2018	08	359
3006	2018	10	382
3006	2018	12	391
3006	2019	02	401
3006	2019	04	389
3006	2019	06	384
3006	2019	08	421
3006	2019	10	397
3006	2019	12	408
3006	2020	02	574
3006	2020	03	178
3006	2020	04	179
3006	2020	06	389
3006	2020	07	226
3006	2020	08	226
3006	2020	09	228
3006	2020	10	229
3006	2020	11	246
3006	2020	12	247
3006	2021	01	333
3006	2021	02	333
3006	2021	03	317
3006	2021	04	318
3009	2014	02	410
3009	2014	02	89
3009	2014	02	368
3009	2014	04	367
3009	2014	04	81
3009	2014	04	382
3009	2014	06	267
3009	2014	06	82
3009	2014	06	275
3009	2014	08	83
3009	2014	08	341
3009	2014	08	313
3009	2014	10	340
3009	2014	10	81
3009	2014	10	301
3009	2014	12	356
3009	2014	12	287
3009	2014	12	78
3009	2015	02	420
3009	2015	02	82
3009	2015	02	380
3009	2015	04	405
3009	2015	04	326
3009	2015	04	75
3009	2015	06	297
3009	2015	06	311
3009	2015	06	76
3009	2015	08	384
3009	2015	08	408
3009	2015	08	79
3009	2015	10	337
3009	2015	10	405
3009	2015	10	81
3009	2015	12	312
3009	2015	12	81
3009	2015	12	396
3009	2016	02	382
3009	2016	02	81
3009	2016	02	487
3009	2016	04	71
3009	2016	04	439
3009	2016	04	352
3009	2016	06	380
3009	2016	06	78
3009	2016	06	331
3009	2016	08	359
3009	2016	08	538
3009	2016	08	79
3009	2016	10	80
3009	2016	10	316
3009	2016	10	500
3009	2016	12	321
3009	2016	12	454
3009	2016	12	79
3009	2017	02	388
3009	2017	02	75
3009	2017	02	421
3009	2017	04	71
3009	2017	04	306
3009	2017	04	320
3009	2017	06	177
3009	2017	06	78
3009	2017	06	283
3009	2017	08	203
3009	2017	08	80
3009	2017	08	321
3009	2017	10	218
3009	2017	10	78
3009	2017	10	328
3009	2017	12	289
3009	2017	12	79
3009	2017	12	334
3009	2018	02	374
3009	2018	02	458
3009	2018	02	79
3009	2018	04	284
3009	2018	04	72
3009	2018	04	330
3009	2018	06	79
3009	2018	06	341
3009	2018	06	174
3009	2018	08	76
3009	2018	08	198
3009	2018	08	394
3009	2018	10	70
3009	2018	10	356
3009	2018	10	242
3009	2018	12	292
3009	2018	12	330
3009	2018	12	72
3009	2019	02	371
3009	2019	02	620
3009	2019	02	75
3009	2019	04	428
3009	2019	04	278
3009	2019	04	68
3009	2019	06	75
3009	2019	06	197
3009	2019	06	347
3009	2019	08	402
3009	2019	08	225
3009	2019	08	81
3009	2019	10	72
3009	2019	10	361
3009	2019	10	225
3009	2019	12	328
3009	2019	12	214
3009	2019	12	75
3009	2020	02	330
3009	2020	02	617
3009	2020	02	78
3009	2020	03	166
3009	2020	03	241
3009	2020	04	167
3009	2020	04	242
3009	2020	06	185
3009	2020	06	69
3009	2020	06	438
3009	2020	07	120
3009	2020	07	270
3009	2020	08	271
3009	2020	08	121
3009	2020	08	61
3009	2020	09	118
3009	2020	09	182
3009	2020	10	182
3009	2020	10	118
3009	2020	11	102
3009	2020	11	175
3009	2020	12	102
3009	2020	12	175
3009	2021	01	160
3009	2021	01	64
3009	2021	01	364
3009	2021	02	64
3009	2021	02	161
3009	2021	02	364
3009	2021	03	144
3009	2021	03	227
3009	2021	04	228
3009	2021	04	145
3011	2014	02	271
3011	2014	04	255
3011	2014	06	194
3011	2014	08	174
3011	2014	10	160
3011	2014	12	161
3011	2015	02	247
3011	2015	04	278
3011	2015	06	250
3011	2015	08	234
3011	2015	10	244
3011	2015	12	291
3011	2016	02	294
3011	2016	04	316
3011	2016	06	266
3011	2016	08	194
3011	2016	10	230
3011	2016	12	259
3011	2017	02	278
3011	2017	04	224
3011	2017	06	231
3011	2017	08	236
3011	2017	10	301
3011	2017	12	370
3011	2018	02	354
3011	2018	04	350
3011	2018	06	300
3011	2018	08	253
3011	2018	10	276
3011	2018	12	298
3011	2019	02	299
3011	2019	04	296
3011	2019	06	273
3011	2019	08	242
3011	2019	10	277
3011	2019	12	311
3011	2020	02	315
3011	2020	03	193
3011	2020	04	194
3011	2020	06	313
3011	2020	07	181
3011	2020	08	182
3011	2020	09	179
3011	2020	10	179
3011	2020	11	194
3011	2020	12	195
3011	2021	01	196
3011	2021	02	196
3011	2021	03	202
3011	2021	04	203
3018	2014	02	161
3018	2014	02	540
3018	2014	04	476
3018	2014	04	208
3018	2014	06	210
3018	2014	06	432
3018	2014	08	531
3018	2014	08	235
3018	2014	10	508
3018	2014	10	220
3018	2014	12	226
3018	2014	12	539
3018	2015	02	680
3018	2015	02	214
3018	2015	04	234
3018	2015	04	479
3018	2015	06	208
3018	2015	06	438
3018	2015	08	513
3018	2015	08	224
3018	2015	10	437
3018	2015	10	237
3018	2015	12	423
3018	2015	12	301
3018	2016	02	490
3018	2016	02	256
3018	2016	04	443
3018	2016	04	257
3018	2016	06	327
3018	2016	06	417
3018	2016	08	488
3018	2016	08	393
3018	2016	10	383
3018	2016	10	395
3018	2016	12	426
3018	2016	12	411
3018	2017	02	480
3018	2017	02	377
3018	2017	04	447
3018	2017	04	382
3018	2017	06	423
3018	2017	06	453
3018	2017	08	415
3018	2017	08	524
3018	2017	10	376
3018	2017	10	360
3018	2017	12	376
3018	2017	12	343
3018	2018	02	624
3018	2018	02	339
3018	2018	04	262
3018	2018	04	418
3018	2018	06	269
3018	2018	06	380
3018	2018	08	446
3018	2018	08	405
3018	2018	10	414
3018	2018	10	386
3018	2018	12	344
3018	2018	12	373
3018	2019	02	426
3018	2019	02	306
3018	2019	04	308
3018	2019	04	402
3018	2019	06	338
3018	2019	06	369
3018	2019	08	404
3018	2019	08	401
3018	2019	10	359
3018	2019	10	549
3018	2019	12	513
3018	2019	12	344
3018	2020	02	513
3018	2020	02	297
3018	2020	03	239
3018	2020	03	261
3018	2020	04	262
3018	2020	04	239
3018	2020	05	227
3018	2020	06	367
3018	2020	06	227
3018	2020	07	189
3018	2020	07	199
3018	2020	08	189
3018	2020	08	199
3018	2020	09	192
3018	2020	09	188
3018	2020	10	192
3018	2020	10	189
3018	2020	11	200
3018	2020	11	198
3018	2020	12	200
3018	2020	12	199
3018	2021	01	180
3018	2021	01	281
3018	2021	02	281
3018	2021	02	180
3018	2021	03	198
3018	2021	03	215
3018	2021	04	215
3018	2021	04	199
3020	2014	02	499
3020	2014	04	327
3020	2014	06	329
3020	2014	08	320
3020	2014	10	329
3020	2014	12	401
3020	2015	02	549
3020	2015	04	416
3020	2015	06	335
3020	2015	08	331
3020	2015	10	365
3020	2015	12	466
3020	2016	02	591
3020	2016	04	427
